Bucket,Class,ClusterName,ClusterScore,Clusters,Comment,Description,Developmental_compartment,LeafOrder,Location_based_on,MarkerGenes,MarkerRobustness,MarkerSelectivity,MarkerSpecificity,NCells,Neurotransmitter,OriginalClusters,Outliers,Probable_location,Region,Sex_1F,Sex_1M,Sex_1M 1F,Sex_1M 2F,Sex_2M,Sex_2M 1F,Sex_2M 2F,Sex_?,Sex_F,Sex_M,"Sex_M, F",Sex_nan,TaxonomyRank1,TaxonomyRank2,TaxonomyRank3,TaxonomyRank4,TaxonomySymbol,Tissue_Amygd,Tissue_CA1,Tissue_CB,Tissue_Ctx1,Tissue_Ctx1.5,Tissue_Ctx2,Tissue_Ctx3,Tissue_DRG,Tissue_DentGyr,Tissue_ENS,Tissue_HC,Tissue_Hypoth,Tissue_MBd,Tissue_MBv,Tissue_Medulla,Tissue_OB,Tissue_Pons,Tissue_SC,Tissue_SScortex,Tissue_StriatDor,Tissue_StriatVent,Tissue_Sympath,Tissue_Thal,_Total
/Users/sten/build_20171205/L4_Brain_CholinergicMonoaminergic.loom,Neurons,HBADR,3.0386119684540724,151,nan,Adrenergic cell groups of the medulla,Rhombencephalon,71,"Agrp,Enc1,Ptk2b",Npff Tfap2b Chodl AW551984 Pnmt Mgat4c,[ 1.  1.  1.  1.  1.  1.],[17  2  1  1  1  1],[ 0.   0.   0.8  1.   1. ],40,"Adrenaline, Glutamate (VGLUT3)",11,0.0,"Nucleus of the solitary tract, adrenergic cell groups C1-3",Medulla,0,0,38,0,2,0,0,0,0,0,0,0,Neurons,CNS neurons,"Cholinergic, monoaminergic and peptidergic neurons",Cholinergic and monoaminergic neurons,Chmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,2,0,0,0,0,0,0,5849.8
/Users/sten/build_20171205/L4_Brain_CholinergicMonoaminergic.loom,Neurons,HBCHO4,4.171101324238814,152,nan,Afferent nuclei of cranial nerves III-V,Rhombencephalon,69,"Homer2,Rgs6",Slc5a7 Irx4 Slc18a3 Slc10a4 Cygb Fgfr1,[ 1.  1.  1.  1.  1.  1.],[21  1  1  1  1  1],[ 0.   0.3  0.7  0.8  0.8],52,"Acetylcholine, Nitric oxide",6,0.0,Afferent nuclei of cranial nerves III-V,Pons,0,26,13,0,0,0,0,0,12,0,1,0,Neurons,CNS neurons,"Cholinergic, monoaminergic and peptidergic neurons",Cholinergic and monoaminergic neurons,Chmn,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,14,0,0,0,0,0,0,9855.423076923076
/Users/sten/build_20171205/L4_Telencephalon_Inhibitory.loom,Neurons,TECHO,2.0782582234164666,153,nan,"Cholinergic interneurons, telencephalon",Telencephalon,67,"TrpM8,Asic1,Tac1",Slc5a7 Slc17a8 Chat Slc10a4 Gm2990 Tpbgl,[ 1.  1.  1.  1.  1.  1.],[18  1  1  1  1  1],[ 0.   0.1  0.1  0.1  0.1],121,"Acetylcholine, Glutamate (VGLUT3), Nitric oxide",16,0.0,"Striatum,Amygdala","Striatum dorsal, Striatum ventral,Amygdala",23,8,7,0,0,0,0,3,66,14,0,0,Neurons,CNS neurons,"Cholinergic, monoaminergic and peptidergic neurons",Cholinergic and monoaminergic neurons,Chmn,27,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,20,64,0,0,9066.264462809917
/Users/sten/build_20171205/L4_Brain_CholinergicMonoaminergic.loom,Neurons,DECHO1,1.1642322485581986,154,nan,"Cholinergic neurons, septal nucleus, Meissnert and diagonal band",Diencephalon,68,"TrpM8,Tac1,Asic1,Gfra3,Cidea,Nkd1",Lhx8 Cox6a2 Slc18a3 Ngfr Slc7a14 Pld5,[ 1.  1.  1.  1.  1.  1.],[23  1  1  1  1  1],[ 0.   0.1  0.9  0.9  0.9],114,"Acetylcholine, Glutamate (VGLUT3), Nitric oxide",15,0.0,"Medial septal nuclues, diagonal band nucleus and nucleus basalis of Meissnert",Hypothalamus,98,9,0,0,0,0,0,0,2,5,0,0,Neurons,CNS neurons,"Cholinergic, monoaminergic and peptidergic neurons",Cholinergic and monoaminergic neurons,Chmn,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,11694.315789473685
/Users/sten/build_20171205/L4_SpinalCord_Inhibitory.loom,Neurons,SCINH1,5.854937258443364,155,"correspond to Gaba14,15 in C1 data.","Inhibitory neurons, spinal cord",Spinal cord,171,"Oxt,Sim1",Crabp1 Tnfrsf13c Sall3 Gm5 Kcnab3 Nfatc1,[ 1.  1.  1.  1.  1.  1.],[31  1  1  1  1  1],[ 0.   0.1  0.1  0.6  0.6],18,"GABA, Glycine (GLYT2)",11,0.0,"Dorsal horn, lamina 2-3,6",Spinal cord,0,0,13,0,0,0,0,0,0,5,0,0,Neurons,CNS neurons,Hindbrain neurons,Hindbrain neurons,Hind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,4377.388888888889
/Users/sten/build_20171205/L4_Hindbrain_Inhibitory.loom,Neurons,HBINH8,7.65615464375996,156,nan,"Inhibitory neurons, hindbrain",Rhombencephalon,170,Gnrh1,Slc6a5 Lingo4 Sall3 Hoxb3 Hcn1 Hs6st2,[ 1.  1.  1.  1.  1.  1.],[32  1  1  1  1  1],[ 0.   0.   0.   0.2  0.2],11,"GABA, Glycine (GLYT1,GLYT2)",4,0.0,Spinal nucleus of the trigeminal ,Medulla,0,0,10,0,0,0,0,0,0,0,1,0,Neurons,CNS neurons,Hindbrain neurons,Hindbrain neurons,Hind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5398.0
/Users/sten/build_20171205/L4_Hindbrain_Inhibitory.loom,Neurons,HBINH7,7.059594483953873,157,nan,"Inhibitory neurons, hindbrain",Rhombencephalon,169,"Pkd1l2,Pkd2l1",Slc6a5 Stac2 Vamp1 Steap2 Sgpp2 Hapln4,[ 1.  1.  1.  1.  1.  1.],[15  1  1  1  1  1],[ 0.   0.4  0.4  0.4  0.4],25,"GABA, Glycine (GLYT1,GLYT2)",3,0.0,Superior olivary complex,Pons,0,0,24,0,0,0,0,0,0,0,1,0,Neurons,CNS neurons,Hindbrain neurons,Hindbrain neurons,Hind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,0,4193.32
/Users/sten/build_20171205/L4_Hindbrain_Inhibitory.loom,Neurons,HBINH5,8.845841434243738,158,nan,"Inhibitory neurons, hindbrain",Rhombencephalon,150,"Trh,Prkcg",Slc6a5 Pgr Glra1 Ankrd34b Ppargc1a Iglon5,[ 1.  1.  1.  1.  1.  1.],[15  1  1  1  1  1],[ 0.   0.2  0.2  0.2  0.2],480,"GABA, Glycine (GLYT1,GLYT2)",2,0.0,Gigantocellular reticular nucleus,Medulla,0,0,467,0,0,0,0,0,0,0,13,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon inhibitory neurons,Dimi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,271,0,0,0,0,0,0,5757.877083333334
/Users/sten/build_20171205/L4_Hindbrain_Inhibitory.loom,Neurons,CBINH2,8.975264082159999,159,nan,"Granular layer interneurons, cerebellum",Rhombencephalon,172,"Avp,Gal,Nog",Slc6a5 Grm2 Lgi2 Steap2 Nrg1 Cdh4,[ 1.  1.  1.  1.  1.  1.],[15  1  1  1  1  1],[ 0.   0.3  0.5  0.5  0.5],17,"GABA, Glycine (GLYT2)",10,0.0,"Cerebellum, granular layer",Cerebellum,13,0,0,0,0,0,0,0,3,0,1,0,Neurons,CNS neurons,Cerebellum neurons,Cerebellum neurons,Cbnn,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3547.705882352941
/Users/sten/build_20171205/L4_Hindbrain_Inhibitory.loom,Neurons,CBPC,5.276042957848722,160,nan,Purkinje cells,Rhombencephalon,175,"Npy,Aasb4",Pcp2 Slc1a6 Car8 Ppp1r17 Atp2a3 Itpr1,[ 1.  1.  1.  1.  1.  1.],[10  1  1  1  1  1],[ 0.  1.  1.  1.  1.],84,GABA,11,0.0,"Cerebellum, border of granular layer and molecular layer",Cerebellum,67,0,0,0,0,0,0,0,17,0,0,0,Neurons,CNS neurons,Cerebellum neurons,Cerebellum neurons,Cbnn,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2578.464285714286
/Users/sten/build_20171205/L4_Hindbrain_Inhibitory.loom,Neurons,CBINH1,4.996450688898658,161,nan,"Molecular layer interneurons, cerebellum",Rhombencephalon,174,"Ppp1r17,Rora,Rorb,Rasl11b,Vip",Pvalb Cnpy1 Clmp Ntn1 Trim67 Grid2,[ 1.  1.  1.  1.  1.  1.],[8 1 1 1 1 1],[ 0.   0.5  0.5  0.5  0.5],662,"GABA, Nitric oxide",9,0.0,"Cerebellum, molecular layer",Cerebellum,377,0,12,0,0,0,0,0,272,0,1,0,Neurons,CNS neurons,Cerebellum neurons,Cerebellum neurons,Cbnn,0,0,649,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,1660.820241691843
/Users/sten/build_20171205/L4_Mesencephalon_Inhibitory.loom,Neurons,MEINH1,3.6999907415922992,162,nan,"Inhibitory neurons, midbrain",Mesencephalon,173,"Ppp1r17,Rora,Rorb,Rasl11b",Pvalb Il22 Kit Sla Hcn1 Eml5,[ 1.  1.  1.  1.  1.  1.],[6 2 1 1 1 1],[ 0.   0.   0.2  0.2  0.6],43,"GABA, Nitric oxide",4,0.0,"VTA, Substantia nigra, central nucleus raphe",Midbrain ventral,0,1,0,0,0,0,0,0,42,0,0,0,Neurons,CNS neurons,Cerebellum neurons,Cerebellum neurons,Cbnn,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,1183.1860465116279
/Users/sten/build_20171205/L4_Telencephalon_Inhibitory.loom,Neurons,TEINH17,2.2518938572800224,163,nan,"Axo-axonic, cortex/hippocampus",Telencephalon,49,"Tmem2,Itpr2",Pthlh Cox6a2 Igfbp4 Erbb4 Nxph1 Kcnc1,[ 1.  1.  1.  1.  1.  1.],[6 1 1 1 1 1],[ 0.   0.1  0.1  0.9  1. ],675,GABA,13,0.0,"Hippocampus,Cortex","Hippocampus,Cortex",57,10,11,26,0,217,20,0,234,100,0,0,Neurons,CNS neurons,Telencephalon interneurons,Telencephalon inhibitory interneurons,Chin,99,216,0,114,39,34,21,0,4,0,10,0,0,0,0,0,0,0,0,94,44,0,0,4141.111111111111
/Users/sten/build_20171205/L4_Telencephalon_Inhibitory.loom,Neurons,TEINH18,2.002070000133082,164,nan,"Basket and bistratified cells, cortex/hippocampus",Telencephalon,50,"Neu4,Bmp4",Rbp4 Cox6a2 Cort Kcnc2 Nxph1 Ifitm10,[ 1.  1.  1.  1.  1.  1.],[13  1  1  1  1  1],[ 0.  1.  1.  1.  1.],547,"GABA, Nitric oxide",14,0.0,"Hippocampus,Cortex","Hippocampus,Cortex",4,0,4,79,0,343,13,1,47,56,0,0,Neurons,CNS neurons,Telencephalon interneurons,Telencephalon inhibitory interneurons,Chin,6,327,0,39,70,60,23,0,2,0,13,0,0,0,0,0,0,0,1,0,6,0,0,5230.680073126143
/Users/sten/build_20171205/L4_Diencephalon_Inhibitory.loom,Neurons,DEINH2,1.2067106233443365,165,nan,"Inhibitory neurons, thalamus",Diencephalon,48,"Tmem2,Itpr2",Six3 Gm2115 Esrrg Gad1 Ubash3b AI593442,[ 1.  1.  1.  1.  1.  1.],[18  1  1  1  1  1],[ 0.   0.2  0.2  0.2  0.2],167,GABA,9,0.0,Reticular nucleus of the thalamus,Thalamus,122,0,29,0,0,0,0,0,0,16,0,0,Neurons,CNS neurons,Telencephalon interneurons,Telencephalon inhibitory interneurons,Chin,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,161,4116.311377245509
/Users/sten/build_20171205/L4_Diencephalon_Inhibitory.loom,Neurons,DEINH1,2.0011615217696352,166,nan,"Inhibitory neurons, thalamus",Diencephalon,47,,Six3 St8sia4 Esrrg Lancl3 Fign AI593442,[ 1.  1.  1.  1.  1.  1.],[15  1  1  1  1  1],[ 0.   0.8  0.8  0.8  0.8],339,GABA,10,0.0,Reticular nucleus of the thalamus (Sst low),Thalamus,204,0,67,0,0,0,0,0,0,68,0,0,Neurons,CNS neurons,Telencephalon interneurons,Telencephalon inhibitory interneurons,Chin,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,312,4257.135693215339
/Users/sten/build_20171205/L4_Diencephalon_Inhibitory.loom,Neurons,DEINH6,7.453076606782252,167,nan,"Peptidergic neurons, hypothalamus",Diencephalon,91,"Pcp2,Col18a1",Otp Cited1 Asb4 Tmie Mboat7 Celf6,[ 1.  1.  1.  1.  1.  1.],[6 1 1 1 1 1],[ 0.   0.7  0.7  0.8  0.9],12,GABA,2,0.0,"Arcuate hypothalamic nucleus (probably, Npy, Agrp cells)",Hypothalamus,5,3,0,0,0,0,0,0,1,3,0,0,Neurons,CNS neurons,"Cholinergic, monoaminergic and peptidergic neurons",Peptidergic neurons,Hpep,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2838.1666666666665
/Users/sten/build_20171205/L4_Mesencephalon_Inhibitory.loom,Neurons,MEINH13,4.223332515973419,168,nan,"Inhibitory neurons, midbrain",Mesencephalon,154,"Tac2, Nmu",Pax5 Gabrq Asb4 AW551984 Vgf Nrsn2,[ 1.  1.  1.  1.  1.  1.],[8 1 1 1 1 1],[ 0.   0.9  0.9  0.9  1. ],70,GABA,8,0.0,"Ventral/caudal midbrain (SN, VTA, reticular nucleus)",Midbrain ventral,0,55,5,0,0,0,0,0,10,0,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon inhibitory neurons,Dimi,0,0,0,0,0,0,0,0,0,0,0,0,3,67,0,0,0,0,0,0,0,0,0,4229.5142857142855
/Users/sten/build_20171205/L4_Mesencephalon_Inhibitory.loom,Neurons,MEINH8,3.2889226872462327,169,Mixed cluster should be split in two,"Inhibitory neurons, midbrain",Mesencephalon,155,"Tac1,Penk,Lamp5",Pax7 Gm27199 Asic4 Sphkap A330102I10Rik Kcnip1,[ 1.   1.   1.   1.   1.   0.9],[9 1 1 1 1 1],[ 0.   0.1  1.   1.   1. ],71,GABA,7,0.0,"Superior colliculus superficial grey layer; Erdinger-Westphal nucleus, periaqueductal grey, nucleus of the optic tract",Midbrain dorsal,0,48,8,0,0,0,0,0,15,0,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon inhibitory neurons,Dimi,0,0,0,0,0,0,0,0,0,0,0,0,55,16,0,0,0,0,0,0,0,0,0,2321.3098591549297
/Users/sten/build_20171205/L4_Mesencephalon_Inhibitory.loom,Neurons,MEINH14,6.020993312386915,170,nan,"Inhibitory neurons, midbrain",Mesencephalon,90,"Calb2,Cbln1",Rln3 Gpx3 Gata3 Nnat Pcdh11x Plcxd3,[ 1.  1.  1.  1.  1.  1.],[6 1 1 1 1 1],[ 0.   0.7  0.7  0.7  0.9],21,GABA,12,0.0,"Midbrain reticular nucleus, Darkschewitz nucleus,",Midbrain ventral,0,18,0,0,0,0,0,0,3,0,0,0,Neurons,CNS neurons,"Cholinergic, monoaminergic and peptidergic neurons",Peptidergic neurons,Hpep,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3621.904761904762
/Users/sten/build_20171205/L4_Diencephalon_Inhibitory.loom,Neurons,DEINH4,2.954813389371727,171,nan,"Inhibitory neurons, thalamus",Diencephalon,85,"Ctgf,Ly6g6e",Lhx8 Rmst Dgkk Ppp1r17 RP23-366O14.4 Hpcal1,[ 1.  1.  1.  1.  1.  1.],[14  1  1  1  1  1],[ 0.   0.7  0.7  1.   1. ],57,"GABA, Nitric oxide",7,0.0,Paraventricular nucleus of the thalamus (best fit) but do not fit with Nmu expression,Thalamus,48,5,1,0,0,0,0,0,2,1,0,0,Neurons,CNS neurons,"Cholinergic, monoaminergic and peptidergic neurons",Peptidergic neurons,Hpep,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,1,3927.5789473684213
/Users/sten/build_20171205/L4_Diencephalon_Inhibitory.loom,Neurons,DEINH5,1.0341032479051282,172,nan,"Peptidergic neurons, hypothalamus",Diencephalon,86,"Reln,Doc2g,Slc17a7",Nts Dlk1 Dgkk AW551984 Zcchc12 Nrsn2,[ 1.  1.  1.  1.  1.  1.],[7 1 1 1 1 1],[ 0.   0.9  0.9  1.   1. ],308,GABA,6,0.0,"Medial preoptic nucleus, Bed nuclei of the stria terminalis anterior division",Hypothalamus,209,62,14,0,0,0,0,0,14,9,0,0,Neurons,CNS neurons,"Cholinergic, monoaminergic and peptidergic neurons",Peptidergic neurons,Hpep,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,26,3392.1071428571427
/Users/sten/build_20171205/L4_Telencephalon_Inhibitory.loom,Neurons,TEINH2,0.22844984855789208,173,nan,"Inhibitory neurons, septal nucleus",Telencephalon,84,"Nos1,Npy,Vip,Chat,Neurod6",A230065H16Rik Zic1 Cacna2d2 Arhgap6 Dgkg Atp2b4,[ 1.  1.  1.  1.  1.  1.],[2 1 1 1 1 1],[ 0.  1.  1.  1.  1.],1339,GABA,12,0.0,Septal nucleus,"Striatum dorsal, Striatum ventral",9,12,174,0,0,1,0,0,1129,14,0,0,Neurons,CNS neurons,"Cholinergic, monoaminergic and peptidergic neurons",Peptidergic neurons,Hpep,36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1299,0,0,2844.96713965646
/Users/sten/build_20171205/L4_Diencephalon_Inhibitory.loom,Neurons,TEINH1,5.6848231086426004e-05,174,nan,"Inhibitory neurons, pallidum",Telencephalon,153,"Reln,Npff,Nmur2",Lhx8 Gbx1 Elfn1 Gad2 Vat1l Nrsn2,[ 1.  1.  1.  1.  1.  1.],[11  1  1  1  1  1],[ 0.   0.5  0.5  0.5  0.5],576,GABA,4,0.0,Medial septal nucleus and Magnocellular nucleus,Pallidum,445,60,15,0,0,0,0,0,37,19,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon inhibitory neurons,Dimi,58,0,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,27,0,43,4972.875
/Users/sten/build_20171205/L4_Hindbrain_Inhibitory.loom,Neurons,HBINH4,2.1102272946079594,175,should be very posterior in medulla because of Hox genes,"Inhibitory neurons, hindbrain",Rhombencephalon,158,"Elavl4,Gal,Meis2",Ebf3 Sema3a Esrrg Hoxa3 Tmtc4 Vav3,[ 1.  1.  1.  1.  1.  1.],[14  1  1  1  1  1],[ 0.   0.2  0.4  0.8  1. ],75,"GABA, Glycine (GLYT1,GLYT2)",7,0.0,Paragigantocellular reticular nucleus,Medulla,0,0,73,0,0,0,0,0,0,0,2,0,Neurons,CNS neurons,Hindbrain neurons,Hindbrain neurons,Hind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,24,0,0,0,0,0,0,3595.786666666667
/Users/sten/build_20171205/L4_Hindbrain_Inhibitory.loom,Neurons,HBINH3,1.2778105103304753,176,should be very posterior in medulla because of Hox genes,"Inhibitory neurons, hindbrain",Rhombencephalon,157,"Ecel1,Elavl4,Bcl11b,Chrna4",Hoxb5 Nhlh2 Zic4 Abhd11os Hoxb4 Rbms3,[ 1.  1.  1.  1.  1.  1.],[3 1 1 1 1 1],[ 0.   0.6  1.   1.   1. ],127,"GABA, Glycine (GLYT1,GLYT2)",8,0.0,Paragigantocellular reticular nucleus,Medulla,1,0,123,0,0,0,0,0,0,0,3,0,Neurons,CNS neurons,Hindbrain neurons,Hindbrain neurons,Hind,0,0,1,0,0,0,0,0,0,0,0,0,0,0,119,0,7,0,0,0,0,0,0,2497.4015748031497
/Users/sten/build_20171205/L4_Brain_CholinergicMonoaminergic.loom,Neurons,HBINH1,6.9200101951462125,177,nan,"Inhibitory neurons, hindbrain",Rhombencephalon,156,"Qrfpr,Cadps2",Chrna2 Nos1 Sv2c Egfr Cacng5 Pdzd2,[ 1.   1.   1.   0.9  0.9  0.9],[5 1 1 1 1 1],[ 0.   0.7  0.9  0.9  0.9],13,"GABA, Nitric oxide",8,0.0,"Pons, interpeduncular and tegmental nuclei in rh1",Pons,0,0,13,0,0,0,0,0,0,0,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon inhibitory neurons,Dimi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2181.4615384615386
/Users/sten/build_20171205/L4_SpinalCord_Inhibitory.loom,Neurons,SCINH11,1.7047888206898194,178,nan,"Central canal neurons, spinal cord",Spinal cord,97,"Slc5a6,Inhbb",Pkd2l1 Pdzk1ip1 Pkd1l2 Espn Crct1 Abcc3,[ 1.  1.  1.  1.  1.  1.],[13  1  1  1  1  1],[ 0.   0.1  0.1  0.1  0.2],50,GABA,0,0.0,Spinal Cord central canal,Spinal cord,0,0,47,0,0,0,0,0,0,3,0,0,Neurons,CNS neurons,"Cholinergic, monoaminergic and peptidergic neurons",Peptidergic neurons,Hpep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,2940.98
/Users/sten/build_20171205/L4_Mesencephalon_Inhibitory.loom,Neurons,MEINH3,0.12480173914994863,179,nan,"Inhibitory neurons, midbrain",Mesencephalon,149,"Pvalb,Maf,Lmo1",Tal1 Trim66 Gata3 Gad2 Vgf Amn,[ 1.  1.  1.  1.  1.  1.],[12  1  1  1  1  1],[ 0.   0.4  0.5  0.5  0.5],258,GABA,2,0.0,"Dorsal midbrain, medial geniculate nucleus, anteroventral midbrain",Midbrain dorsal,0,169,23,0,0,0,0,0,66,0,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon inhibitory neurons,Dimi,0,0,0,0,0,0,0,0,0,0,0,0,83,175,0,0,0,0,0,0,0,0,0,4550.957364341085
/Users/sten/build_20171205/L4_Mesencephalon_Inhibitory.loom,Neurons,MEINH4,0.1464215682846539,180,nan,"Inhibitory neurons, midbrain",Mesencephalon,148,Th,Lhx1os Emx2 Gata3 Gad2 Asic1 Amn,[ 1.  1.  1.  1.  1.  1.],[9 1 1 1 1 1],[ 0.   0.1  0.1  0.1  0.7],162,"GABA, Nitric oxide",3,0.0,Anterior pretectal nucleus,Midbrain dorsal,0,104,24,0,0,0,0,0,34,0,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon inhibitory neurons,Dimi,0,0,0,0,0,0,0,0,0,0,0,0,92,70,0,0,0,0,0,0,0,0,0,4306.277777777777
/Users/sten/build_20171205/L4_Diencephalon_Inhibitory.loom,Neurons,DEINH3,0.2773206187235808,181,nan,"Inhibitory neurons, hypothalamus",Diencephalon,152,"Ucn3, Cck,Cpne4",Syt2 Nfatc2 Smim17 Slc32a1 Tmem130 Nova1,[ 1.  1.  1.  1.  1.  1.],[10  1  1  1  1  1],[ 0.   0.9  1.   1.   1. ],323,GABA,5,0.0,Subthalamic nucleus,Hypothalamus,223,12,36,0,0,0,0,1,0,51,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon inhibitory neurons,Dimi,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,204,4523.173374613003
/Users/sten/build_20171205/L4_Mesencephalon_Inhibitory.loom,Neurons,MEINH2,0.09432983921725702,182,Magnocellular because they are huge,"Inhibitory neurons, midbrain",Mesencephalon,151,"Rorb, Cck,Cpne4",Syt2 Nrtn Smim17 Slc32a1 Kcnab3 Ccdc184,[ 1.  1.  1.  1.  1.  1.],[13  1  1  1  1  1],[ 0.   0.1  0.1  0.1  0.1],461,GABA,1,0.0,Midbrain,"Midbrain dorsal,Midbrain ventral",0,311,75,0,0,0,0,0,75,0,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon inhibitory neurons,Dimi,0,0,0,0,0,0,0,0,0,0,0,0,238,223,0,0,0,0,0,0,0,0,0,4820.548806941431
/Users/sten/build_20171205/L4_Mesencephalon_Inhibitory.loom,Neurons,MEINH7,1.8395173771761688,183,nan,"Inhibitory neurons, midbrain",Mesencephalon,147,"Tac1,Biap3",Pax7 Tfap2b Cdhr1 Rnf152 Zfhx4 Amn,[ 1.  1.  1.  1.  1.  1.],[14  2  1  1  1  1],[ 0.   0.   0.5  0.5  0.5],69,GABA,5,0.0,Superior colliculus,Midbrain dorsal,0,54,6,0,0,0,0,0,9,0,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon inhibitory neurons,Dimi,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,2923.7971014492755
/Users/sten/build_20171205/L4_Mesencephalon_Inhibitory.loom,Neurons,MEINH5,0.06482270053951045,184,nan,"Inhibitory neurons, midbrain",Mesencephalon,145,"Ngb,Tac1",Tnnt1 Tnni3 Gata3 Lhx1 Uncx Cox6b2,[ 1.  1.  1.  1.  1.  1.],[15  1  1  1  1  1],[ 0.   0.1  1.   1.   1. ],154,GABA,6,0.0,Superior colliculus (sparse),Midbrain dorsal,0,105,32,0,0,0,0,0,17,0,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon inhibitory neurons,Dimi,0,0,0,0,0,0,0,0,0,0,0,0,153,1,0,0,0,0,0,0,0,0,0,3097.12987012987
/Users/sten/build_20171205/L4_Mesencephalon_Inhibitory.loom,Neurons,MEINH12,1.776365559388398,185,No good stainings in ABA,"Inhibitory neurons, midbrain",Mesencephalon,141,Spatial mapping,Lhx1os Galnt14 Lmo1 Col25a1 Ralyl Nhs,[ 1.  1.  1.  1.  1.  1.],[7 1 1 1 1 1],[ 0.   0.3  0.6  0.6  0.6],49,GABA,11,0.0,Superior colliculus,Midbrain dorsal,0,35,7,0,0,0,0,0,7,0,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon inhibitory neurons,Dimi,0,0,0,0,0,0,0,0,0,0,0,0,47,2,0,0,0,0,0,0,0,0,0,3557.734693877551
/Users/sten/build_20171205/L4_Diencephalon_Inhibitory.loom,Neurons,MEINH11,0.3370404146073488,186,nan,"Inhibitory neurons, midbrain",Mesencephalon,142,"Ret,Cbln1",Sox14 Dmbx1 Chrnb3 Rpp25 Unc13c Pcbp3,[ 1.  1.  1.  1.  1.  1.],[9 1 1 1 1 1],[ 0.   0.1  0.1  0.2  0.2],101,"GABA, Nitric oxide",3,0.0,Superior colliculus superficial gray layer,Midbrain dorsal,44,0,22,0,0,0,0,1,0,34,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon inhibitory neurons,Dimi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,2909.841584158416
/Users/sten/build_20171205/L4_Mesencephalon_Inhibitory.loom,Neurons,MEINH9,0.00042176823464490365,187,nan,"Inhibitory neurons, midbrain",Mesencephalon,144,Tac2,Otx2 Rd3l Cbln4 Lypd6 Tmem108 Pdzd2,[ 1.  1.  1.  1.  1.  1.],[13  1  1  1  1  1],[ 0.   0.5  0.5  0.5  1. ],400,GABA,10,0.0,Dorsal midbrain scattered,Midbrain dorsal,0,220,116,0,0,0,0,0,64,0,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon inhibitory neurons,Dimi,0,0,0,0,0,0,0,0,0,0,0,0,399,1,0,0,0,0,0,0,0,0,0,2683.195
