GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	ZFITTED_BASE	ZRESID_BASE	ensembl_gene_id	mmusculus_homolog_ensembl_gene
23436	1	22293418	22317347	13	4	682354	-0.29626	-1.5829e-4	-0.2961	ENSG00000219073	NA
998	1	22369120	22420939	37	5	676870	0.24379	-1.5829e-4	0.24395	ENSG00000070831	ENSMUSG00000006699
54361	1	22442298	22480474	35	9	686864	0.67197	-1.5829e-4	0.67212	ENSG00000162552	ENSMUSG00000036856
9923	1	22768344	22859150	54	6	680654	-0.60477	-1.5829e-4	-0.60462	ENSG00000184677	ENSMUSG00000060862
2046	1	22880004	22931587	32	10	678298	-2.8422	-1.5829e-4	-2.8421	ENSG00000070886	ENSMUSG00000028661
712	1	22953118	22967675	8	3	686784	-2.1935	-1.5829e-4	-2.1933	ENSG00000173372	ENSMUSG00000036887
714	1	22959969	22976103	18	3	693251	-0.62442	-1.5829e-4	-0.62426	ENSG00000159189	ENSMUSG00000036896
713	1	22969682	22989630	31	4	690352	0.57223	-1.5829e-4	0.57239	ENSG00000173369	ENSMUSG00000036905
2048	1	23027263	23243323	146	28	682189	2.8107	-1.5829e-4	2.8109	ENSG00000133216	ENSMUSG00000028664
646262	1	23278036	23309524	16	3	685678	5.3622	-1.5829e-4	5.3624	ENSG00000215906	ENSMUSG00000070683
729059	1	23335827	23352343	5	2	690443	4.5255	-1.5829e-4	4.5256	ENSG00000227868	ENSMUSG00000036921
23028	1	23335937	23411684	20	3	692072	4.8218	-1.5829e-4	4.822	ENSG00000004487	ENSMUSG00000036940
7798	1	23409016	23514301	44	6	695089	3.8472	-1.5829e-4	3.8473	ENSG00000169641	ENSMUSG00000001089
3352	1	23516888	23531222	6	1	691925	1.6854	-1.5829e-4	1.6856	ENSG00000179546	ENSMUSG00000070687
10236	1	23634453	23681143	13	2	684674	0.6229	-1.5829e-4	0.62306	ENSG00000125944	ENSMUSG00000066037
80818	1	23684441	23706357	23	5	693446	2.3659	-1.5829e-4	2.3661	ENSG00000125945	ENSMUSG00000051351
6920	1	23706055	23761269	46	9	701861	3.1582	-1.5829e-4	3.1584	ENSG00000204219	ENSMUSG00000001604
55616	1	23753556	23820750	39	6	708314	-0.88776	-1.5829e-4	-0.8876	ENSG00000088280	ENSMUSG00000036995
1870	1	23831420	23867712	18	4	698137	0.068081	-1.5829e-4	0.068239	ENSG00000007968	ENSMUSG00000018983
3399	1	23882921	23896285	9	4	683497	-1.4455	-1.5829e-4	-1.4453	ENSG00000117318	ENSMUSG00000007872
6135	1	24008269	24024415	4	2	680565	-2.1204	-1.5829e-4	-2.1202	ENSG00000142676	NA
6924	1	24059856	24090049	8	3	693190	-0.32626	-1.5829e-4	-0.32611	ENSG00000011007	ENSMUSG00000028668
57095	1	24094876	24116222	3	1	690565	0.31287	-1.5829e-4	0.31303	ENSG00000057757	ENSMUSG00000028669
11313	1	24107275	24123529	2	1	688706	0.19726	-1.5829e-4	0.19742	ENSG00000011009	ENSMUSG00000028670
2582	1	24120589	24137294	5	1	689388	-0.47715	-1.5829e-4	-0.47699	ENSG00000117308	ENSMUSG00000028671
3155	1	24126867	24175110	14	2	689735	-0.96895	-1.5829e-4	-0.96879	ENSG00000117305	ENSMUSG00000028672
2517	1	24170067	24204859	9	2	679625	-0.36484	-1.5829e-4	-0.36469	ENSG00000179163	ENSMUSG00000028673
1269	1	24195505	24295549	3	1	662879	0.18412	-1.5829e-4	0.18428	ENSG00000188822	ENSMUSG00000062585
127294	1	24381031	24448665	87	12	683728	-0.53448	-1.5829e-4	-0.53432	ENSG00000142661	ENSMUSG00000037139
58985	1	24444761	24479783	46	10	682687	-0.54126	-1.5829e-4	-0.5411	ENSG00000142677	ENSMUSG00000037157
163702	1	24479147	24523765	40	10	668483	-0.14612	-1.5829e-4	-0.14597	ENSG00000185436	ENSMUSG00000062157
57822	1	24635812	24692472	41	11	674988	1.3539	-1.5829e-4	1.3541	ENSG00000158055	ENSMUSG00000037188
90529	1	24681989	24751587	58	8	687107	0.50928	-1.5829e-4	0.50944	ENSG00000001460	ENSMUSG00000028801
57185	1	24732245	24800973	68	8	690644	1.0279	-1.5829e-4	1.0281	ENSG00000001461	ENSMUSG00000028803
11123	1	24818841	24865010	24	5	681132	-1.4849	-1.5829e-4	-1.4848	ENSG00000117602	ENSMUSG00000059713
400746	1	24872567	24937319	37	12	680104	1.6899	-1.5829e-4	1.6901	ENSG00000184454	ENSMUSG00000043924
10250	1	24959594	25001272	7	3	659038	0.72772	-1.5829e-4	0.72788	ENSG00000133226	ENSMUSG00000028809
25932	1	25061760	25172315	22	2	687784	-0.45285	-1.5829e-4	-0.45269	ENSG00000169504	ENSMUSG00000037242
864	1	25224502	25301648	63	11	677731	-0.3183	-1.5829e-4	-0.31814	ENSG00000020633	ENSMUSG00000070691
25949	1	25547267	25569013	1	1	552619	-0.46707	-1.5829e-4	-0.46691	ENSG00000117614	ENSMUSG00000028821
57035	1	25567240	25584010	1	1	791596	-2.3106	-1.5829e-4	-2.3105	ENSG00000117616	ENSMUSG00000037266
23585	1	25654789	25690352	4	1	620047	-0.22662	-1.5829e-4	-0.22647	ENSG00000183726	ENSMUSG00000028822
6006	1	25686353	25757363	12	2	637774	-0.33391	-1.5829e-4	-0.33375	ENSG00000188672	NA
55219	1	25747388	25828200	13	1	694991	-0.41622	-1.5829e-4	-0.41606	ENSG00000204178	ENSMUSG00000028826
26119	1	25860071	25896877	15	1	693106	-0.75824	-1.5829e-4	-0.75808	ENSG00000157978	ENSMUSG00000037295
57134	1	25933959	26112758	68	10	677189	0.20004	-1.5829e-4	0.20019	ENSG00000117643	ENSMUSG00000037306
57190	1	26116667	26146213	21	4	680659	-0.083813	-1.5829e-4	-0.083655	ENSG00000162430	ENSMUSG00000050989
56181	1	26136397	26160933	13	2	677553	-0.065314	-1.5829e-4	-0.065155	ENSG00000117640	ENSMUSG00000046671
79000	1	26156914	26195939	17	1	684878	0.034568	-1.5829e-4	0.034727	ENSG00000127423	ENSMUSG00000078521
164091	1	26186475	26212461	6	1	697260	0.2849	-1.5829e-4	0.28506	ENSG00000182749	ENSMUSG00000037348
3925	1	26209170	26243368	10	1	684949	-0.099407	-1.5829e-4	-0.099249	ENSG00000117632	ENSMUSG00000028832
5051	1	26284758	26336366	33	3	688920	-0.67015	-1.5829e-4	-0.66999	ENSG00000158006	ENSMUSG00000037366
2134	1	26338266	26364455	18	4	683053	0.21361	-1.5829e-4	0.21376	ENSG00000158008	ENSMUSG00000028838
7780	1	26363013	26383439	18	3	676639	-0.13597	-1.5829e-4	-0.13581	ENSG00000158014	ENSMUSG00000028836
84676	1	26376292	26404142	27	3	694812	-1.4149	-1.5829e-4	-1.4148	ENSG00000158022	ENSMUSG00000028834
149420	1	26427656	26453539	17	1	710301	-2.0366	-1.5829e-4	-2.0364	ENSG00000175087	ENSMUSG00000050890
79927	1	26475511	26490619	11	3	687239	-1.4235	-1.5829e-4	-1.4234	ENSG00000197245	ENSMUSG00000050105
51042	1	26486388	26498864	13	3	689543	-0.72539	-1.5829e-4	-0.72523	ENSG00000142684	ENSMUSG00000028840
10256	1	26493981	26517875	22	4	677975	-0.71227	-1.5829e-4	-0.71211	ENSG00000142675	ENSMUSG00000028841
378807	1	26507119	26530533	29	6	686743	-2.4948	-1.5829e-4	-2.4946	ENSG00000188782	ENSMUSG00000048003
64793	1	26550644	26607029	62	6	692499	-0.47554	-1.5829e-4	-0.47538	ENSG00000130695	ENSMUSG00000037443
83442	1	26596213	26609513	16	2	688957	-0.32582	-1.5829e-4	-0.32566	ENSG00000142669	ENSMUSG00000028843
91544	1	26607273	26654756	64	6	688747	-0.97412	-1.5829e-4	-0.97396	ENSG00000158062	ENSMUSG00000012126
1043	1	26634411	26648514	15	2	686676	-0.57492	-1.5829e-4	-0.57476	ENSG00000169442	NA
55057	1	26646850	26690621	51	10	688173	-1.5848	-1.5829e-4	-1.5847	ENSG00000176092	ENSMUSG00000012123
257101	1	26686625	26711023	25	6	673007	-1.7278	-1.5829e-4	-1.7276	ENSG00000176083	ENSMUSG00000049410
79727	1	26727269	26757719	16	5	692467	0.099305	-1.5829e-4	0.099464	ENSG00000131914	ENSMUSG00000050966
79947	1	26748773	26799297	28	6	681983	0.33055	-1.5829e-4	0.33071	ENSG00000117682	ENSMUSG00000012117
3151	1	26788902	26804633	16	5	682169	1.3296	-1.5829e-4	1.3297	ENSG00000198830	ENSMUSG00000073371
6195	1	26846249	26903020	40	7	688106	-0.52785	-1.5829e-4	-0.5277	ENSG00000117676	ENSMUSG00000003644
8289	1	27012522	27110101	19	3	702817	-0.47924	-1.5829e-4	-0.47908	ENSG00000117713	ENSMUSG00000007880
101928728	1	27017123	27032896	4	2	674671	0.35703	-1.5829e-4	0.35719	ENSG00000260063	NA
84243	1	27143201	27185592	11	3	701230	0.53291	-1.5829e-4	0.53307	ENSG00000204160	ENSMUSG00000037553
2810	1	27179633	27192447	3	1	706006	0.79749	-1.5829e-4	0.79765	ENSG00000175793	ENSMUSG00000047281
54707	1	27204372	27226869	4	2	676653	1.5429	-1.5829e-4	1.5431	ENSG00000142751	ENSMUSG00000028848
63906	1	27215479	27236962	7	3	696842	1.36	-1.5829e-4	1.3602	ENSG00000198746	ENSMUSG00000028850
8431	1	27236475	27250567	7	3	682846	1.0524	-1.5829e-4	1.0526	ENSG00000131910	ENSMUSG00000037583
10726	1	27238187	27274862	9	3	689714	-0.19423	-1.5829e-4	-0.19408	ENSG00000090273	ENSMUSG00000028851
126695	1	27274547	27296901	5	1	721552	-1.399	-1.5829e-4	-1.3988	ENSG00000175707	ENSMUSG00000037600
388610	1	27310189	27328877	4	1	688994	-0.1969	-1.5829e-4	-0.19674	ENSG00000253368	ENSMUSG00000056596
6548	1	27423800	27491621	18	3	673435	-1.1528	-1.5829e-4	-1.1527	ENSG00000090020	ENSMUSG00000028854
23038	1	27551007	27636624	17	4	674966	-0.12383	-1.5829e-4	-0.12367	ENSG00000142784	ENSMUSG00000037622
84065	1	27638636	27664391	8	3	656453	-0.26489	-1.5829e-4	-0.26474	ENSG00000186501	ENSMUSG00000028857
84958	1	27658483	27681923	11	4	647359	-0.64639	-1.5829e-4	-0.64623	ENSG00000142765	ENSMUSG00000028860
9064	1	27680170	27703558	9	3	668962	-0.83663	-1.5829e-4	-0.83648	ENSG00000142733	ENSMUSG00000028862
8547	1	27694101	27711315	4	1	678410	2.4577	-1.5829e-4	2.4579	ENSG00000142748	ENSMUSG00000026938
388611	1	27704096	27719823	5	1	681073	2.4998	-1.5829e-4	2.5	ENSG00000174950	ENSMUSG00000028865
2827	1	27709148	27723818	3	1	687754	2.108	-1.5829e-4	2.1082	ENSG00000181773	ENSMUSG00000049649
10163	1	27729234	27826678	28	2	678018	2.7116	-1.5829e-4	2.7117	ENSG00000158195	ENSMUSG00000028868
27245	1	27859256	27940463	8	2	665108	1.1261	-1.5829e-4	1.1263	ENSG00000126705	ENSMUSG00000037692
2268	1	27937300	27971727	11	5	634029	-0.74395	-1.5829e-4	-0.74379	ENSG00000000938	ENSMUSG00000028874
2537	1	27991072	28008724	5	1	652937	1.6341	-1.5829e-4	1.6343	ENSG00000126709	NA
199870	1	28042490	28090926	25	2	654061	-1.8879	-1.5829e-4	-1.8878	ENSG00000009780	ENSMUSG00000028878
23673	1	28089694	28152463	17	2	655679	-1.5275	-1.5829e-4	-1.5273	ENSG00000117758	ENSMUSG00000028879
5511	1	28147252	28179683	8	1	661504	-1.2409	-1.5829e-4	-1.2408	ENSG00000117751	ENSMUSG00000028882
9473	1	28189055	28214696	13	2	686600	-0.67107000000000006	-1.5829e-4	-0.67091	ENSG00000130775	ENSMUSG00000037731
6118	1	28216535	28251255	19	3	685566	-0.55488	-1.5829e-4	-0.55472	ENSG00000117748	ENSMUSG00000028884
27293	1	28251456	28287163	42	7	679463	-1.2702	-1.5829e-4	-1.27	ENSG00000130768	ENSMUSG00000028885
55113	1	28276504	28296104	13	4	664187	-0.58626	-1.5829e-4	-0.58611	ENSG00000158156	ENSMUSG00000037752
2140	1	28295355	28425173	42	5	684328	-0.25325	-1.5829e-4	-0.25309	ENSG00000158161	ENSMUSG00000028886
5724	1	28472177	28530447	14	3	686529	0.75928	-1.5829e-4	0.75944	ENSG00000169403	ENSMUSG00000056529
22826	1	28525289	28569542	29	3	690070	0.15283	-1.5829e-4	0.15299	ENSG00000126698	ENSMUSG00000054405
93974	1	28552602	28566116	13	2	688183	0.19644	-1.5829e-4	0.1966	ENSG00000130770	ENSMUSG00000054428
83667	1	28575963	28610502	16	4	679342	1.189	-1.5829e-4	1.1891	ENSG00000130766	ENSMUSG00000028893
54797	1	28645513	28663978	5	2	709373	-1.0204	-1.5829e-4	-1.0202	ENSG00000130772	ENSMUSG00000066042
65979	1	28686093	28828381	42	2	691877	-0.92237	-1.5829e-4	-0.92222	ENSG00000204138	ENSMUSG00000066043
1104	1	28822455	28867208	14	3	689785	0.32318	-1.5829e-4	0.32334	ENSG00000180198	ENSMUSG00000028896
54952	1	28869529	28906557	10	2	696092	-0.90279	-1.5829e-4	-0.90263	ENSG00000180098	ENSMUSG00000028898
115273	1	28908712	28922598	1	1	637444	0.77943	-1.5829e-4	0.77959	ENSG00000188060	ENSMUSG00000089687
6883	1	28928108	28985416	10	1	686638	-1.9764	-1.5829e-4	-1.9762	ENSG00000120656	ENSMUSG00000028899
10691	1	28985234	29043615	15	3	696360	0.93746	-1.5829e-4	0.93762	ENSG00000162419	ENSMUSG00000028901
51441	1	29053133	29097787	16	2	694421	0.33661	-1.5829e-4	0.33677	ENSG00000198492	ENSMUSG00000040025
4985	1	29128654	29191708	49	7	679468	-1.6551	-1.5829e-4	-1.655	ENSG00000116329	ENSMUSG00000050511
2035	1	29203603	29448058	132	14	688527	2.0629	-1.5829e-4	2.0631	ENSG00000159023	ENSMUSG00000028906
399474	1	29444437	29460421	7	2	700353	2.0906	-1.5829e-4	2.0907	ENSG00000253304	ENSMUSG00000070720
6429	1	29472750	29518637	23	6	684609	2.8488	-1.5829e-4	2.8489	ENSG00000116350	ENSMUSG00000028911
51102	1	29517885	29567460	45	8	684311	3.4788	-1.5829e-4	3.4789	ENSG00000116353	ENSMUSG00000028910
10076	1	29553028	29654825	69	13	683121	2.6618	-1.5829e-4	2.6619	ENSG00000060656	ENSMUSG00000028909
4146	1	31182624	31206432	24	4	667609	-0.87528	-1.5829e-4	-0.87512	ENSG00000162510	ENSMUSG00000040533
7805	1	31203815	31240683	26	7	677287	-2.1073	-1.5829e-4	-2.1071	ENSG00000162511	ENSMUSG00000028581
9672	1	31340813	31391480	30	12	669577	0.32043	-1.5829e-4	0.32059	ENSG00000162512	ENSMUSG00000025743
9698	1	31402853	31548838	71	7	687641	0.49054	-1.5829e-4	0.4907	ENSG00000134644	ENSMUSG00000028580
79570	1	31651092	31722734	67	7	689510	-0.036904	-1.5829e-4	-0.036746	ENSG00000084628	ENSMUSG00000078532
9410	1	31730915	31779644	40	3	692536	0.6211	-1.5829e-4	0.62126	ENSG00000060688	ENSMUSG00000074088
51538	1	31759832	31840069	62	5	683083	1.0094	-1.5829e-4	1.0095	ENSG00000121766	ENSMUSG00000028772
2170	1	31836600	31855923	21	4	689633	0.90366	-1.5829e-4	0.90382	ENSG00000121769	NA
347735	1	31872412	31909027	16	2	677277	0.65844	-1.5829e-4	0.65859	ENSG00000168528	ENSMUSG00000023232
64129	1	32032086	32054790	7	3	677897	1.1723	-1.5829e-4	1.1725	ENSG00000142910	ENSMUSG00000028776
3061	1	32073290	32094714	13	2	688120	3.1835	-1.5829e-4	3.1837	ENSG00000121764	ENSMUSG00000028778
553115	1	32093963	32120838	16	2	685137	3.3542	-1.5829e-4	3.3544	ENSG00000162517	ENSMUSG00000028779
1307	1	32116348	32179768	57	9	681172	4.891	-1.5829e-4	4.8912	ENSG00000084636	ENSMUSG00000040690
576	1	32191218	32240494	14	4	663210	4.3979	-1.5829e-4	4.398	ENSG00000121753	ENSMUSG00000028782
90853	1	32254523	32291630	13	3	684913	0.10895	-1.5829e-4	0.10911	ENSG00000134668	ENSMUSG00000028784
8073	1	32370522	32413988	14	3	676344	-1.1812	-1.5829e-4	-1.1811	ENSG00000184007	ENSMUSG00000028788
10657	1	32469295	32527960	8	3	662652	-0.28884	-1.5829e-4	-0.28868	ENSG00000121774	ENSMUSG00000028790
55116	1	32528503	32569967	9	1	670663	1.8483	-1.5829e-4	1.8484	ENSG00000121775	ENSMUSG00000053730
23633	1	32563644	32643669	8	2	678064	1.7306	-1.5829e-4	1.7308	ENSG00000025800	ENSMUSG00000003731
200081	1	32635293	32665386	3	1	687541	1.7134	-1.5829e-4	1.7136	ENSG00000084652	ENSMUSG00000053841
79140	1	32656202	32672491	4	1	661185	1.9201	-1.5829e-4	1.9202	ENSG00000160050	ENSMUSG00000028795
55721	1	32661236	32675788	5	1	658845	1.9499	-1.5829e-4	1.95	ENSG00000160051	ENSMUSG00000040795
149069	1	32664695	32683297	7	2	629074	2.3157	-1.5829e-4	2.3158	ENSG00000222046	ENSMUSG00000078552
8668	1	32677971	32698705	7	3	650236	1.8599	-1.5829e-4	1.8601	ENSG00000084623	ENSMUSG00000028798
56063	1	32678540	32697954	7	3	650236	1.8599	-1.5829e-4	1.8601	ENSG00000160055	ENSMUSG00000028797
84734	1	32702818	32715961	8	2	670151	0.41395	-1.5829e-4	0.41411	ENSG00000183615	ENSMUSG00000050493
3932	1	32706840	32753266	6	3	662469	-1.4518	-1.5829e-4	-1.4517	ENSG00000182866	ENSMUSG00000000409
3065	1	32747708	32800727	3	2	617070	0.55643	-1.5829e-4	0.55659	ENSG00000116478	NA
65108	1	32797930	32811840	1	1	563038	1.2645	-1.5829e-4	1.2647	ENSG00000175130	ENSMUSG00000047945
81629	1	32808365	32831598	1	1	627674	1.326	-1.5829e-4	1.3261	ENSG00000162526	ENSMUSG00000000411
100128071	1	32825371	32837844	1	1	627674	1.326	-1.5829e-4	1.3261	ENSG00000225828	ENSMUSG00000078554
55108	1	32829204	32870062	3	2	660584	1.6816	-1.5829e-4	1.6818	ENSG00000160058	ENSMUSG00000040859
728116	1	32920658	32954960	8	2	678900	1.4629	-1.5829e-4	1.463	ENSG00000273274	NA
653121	1	32994772	33073042	34	3	676358	1.0847	-1.5829e-4	1.0849	ENSG00000160062	ENSMUSG00000028807
339487	1	33084921	33126565	15	1	687866	0.90681	-1.5829e-4	0.90697	ENSG00000176261	ENSMUSG00000057572
5928	1	33106749	33153312	23	2	690671	0.80348	-1.5829e-4	0.80364	ENSG00000162521	ENSMUSG00000057236
81493	1	33144007	33178361	16	2	685390	0.93255	-1.5829e-4	0.9327	ENSG00000162520	ENSMUSG00000001333
57648	1	33197492	33242071	13	4	690377	4.8156	-1.5829e-4	4.8158	ENSG00000162522	ENSMUSG00000050390
8565	1	33239340	33293633	18	3	687905	3.958	-1.5829e-4	3.9582	ENSG00000134684	ENSMUSG00000028811
64766	1	33272368	33325980	22	4	686839	4.4817	-1.5829e-4	4.4818	ENSG00000116497	ENSMUSG00000040928
252995	1	33326369	33348093	9	3	678960	4.6053	-1.5829e-4	4.6054	ENSG00000160097	ENSMUSG00000001334
3208	1	33341688	33361747	5	2	676170	4.4905	-1.5829e-4	4.4906	ENSG00000121905	ENSMUSG00000028785
113452	1	33358696	33377041	3	1	667758	4.2277	-1.5829e-4	4.2278	ENSG00000121900	ENSMUSG00000028786
127544	1	33400550	33440467	16	2	684053	3.3985	-1.5829e-4	3.3987	ENSG00000116514	ENSMUSG00000028793
204	1	33472041	33512512	16	2	684728	-1.2071	-1.5829e-4	-1.2069	ENSG00000004455	ENSMUSG00000028792
113451	1	33536711	33587632	10	2	675086	-0.89734	-1.5829e-4	-0.89718	ENSG00000142920	ENSMUSG00000028789
55223	1	33609500	33657671	27	2	679710	0.022769	-1.5829e-4	0.022927	ENSG00000116525	ENSMUSG00000041000
149076	1	33711908	33767821	28	4	683670	1.9212	-1.5829e-4	1.9214	ENSG00000160094	ENSMUSG00000028799
127550	1	33770867	33796699	23	4	686463	4.0747	-1.5829e-4	4.0748	ENSG00000184389	ENSMUSG00000028794
1912	1	33787724	33851194	53	7	689326	3.7331	-1.5829e-4	3.7333	ENSG00000134686	ENSMUSG00000028796
7579	1	33928232	33963605	29	4	687044	0.16837	-1.5829e-4	0.16853	ENSG00000121903	ENSMUSG00000061894
114784	1	33978109	34641443	730	101	680972	3.9898	-1.5829e-4	3.9899	ENSG00000121904	ENSMUSG00000028804
127540	1	34316076	34331892	10	3	691866	3.7113	-1.5829e-4	3.7115	ENSG00000176256	ENSMUSG00000048686
84970	1	34622624	34686232	71	11	687367	-1.0221	-1.5829e-4	-1.022	ENSG00000142698	ENSMUSG00000028813
2709	1	35210648	35225613	2	1	506371	0.39416	-1.5829e-4	0.39432	ENSG00000189280	ENSMUSG00000042357
127534	1	35215342	35230825	2	1	506371	0.39416	-1.5829e-4	0.39432	ENSG00000189433	ENSMUSG00000046623
2701	1	35248559	35262851	2	1	513231	1.9817	-1.5829e-4	1.9818	ENSG00000187513	ENSMUSG00000050234
113444	1	35314463	35335417	7	4	667998	-1.252	-1.5829e-4	-1.2519	ENSG00000163866	ENSMUSG00000042380
58512	1	35329537	35401083	25	11	648639	-2.8849	-1.5829e-4	-2.8847	ENSG00000116544	ENSMUSG00000042388
100506144	1	35445627	35460948	4	1	672556	-0.88794	-1.5829e-4	-0.88778	ENSG00000243749	ENSMUSG00000070737
9204	1	35450266	35507569	22	1	682394	-1.0657	-1.5829e-4	-1.0656	ENSG00000163867	ENSMUSG00000042408
79830	1	35515387	35582960	13	2	679014	-2.0901	-1.5829e-4	-2.0899	ENSG00000197056	ENSMUSG00000043872
6421	1	35640481	35668766	8	1	687869	-0.53999	-1.5829e-4	-0.53983	ENSG00000116560	ENSMUSG00000028820
9202	1	35724444	35889045	54	4	669307	0.36791	-1.5829e-4	0.36807	ENSG00000146463	ENSMUSG00000042446
79932	1	35897591	36033037	36	4	665612	0.04744	-1.5829e-4	0.047598	ENSG00000142687	ENSMUSG00000028830
23154	1	36013311	36033880	7	2	670989	0.074283	-1.5829e-4	0.074441	ENSG00000020129	ENSMUSG00000028833
339488	1	36028971	36062429	4	2	652096	0.40394	-1.5829e-4	0.4041	ENSG00000116819	ENSMUSG00000042477
5690	1	36038759	36117445	8	2	662265	-0.03902	-1.5829e-4	-0.038862	ENSG00000126067	ENSMUSG00000028837
127703	1	36177977	36194790	2	1	635630	1.3463	-1.5829e-4	1.3464	ENSG00000142686	ENSMUSG00000073755
63967	1	36184319	36245568	14	2	691268	1.1472	-1.5829e-4	1.1474	ENSG00000092853	ENSMUSG00000042489
192670	1	36263231	36324991	18	4	682671	1.375	-1.5829e-4	1.3752	ENSG00000134698	ENSMUSG00000042500
26523	1	36325412	36396711	11	2	685032	0.47589	-1.5829e-4	0.47605	ENSG00000092847	ENSMUSG00000041530
192669	1	36386364	36523860	17	2	679888	0.034246	-1.5829e-4	0.034404	ENSG00000126070	ENSMUSG00000028842
27285	1	36539676	36555377	4	1	690784	-0.35982	-1.5829e-4	-0.35967	ENSG00000092850	ENSMUSG00000028845
54936	1	36544453	36561033	4	1	691313	0.33855	-1.5829e-4	0.33871	ENSG00000116863	ENSMUSG00000042558
1296	1	36559340	36601305	16	3	678615	0.41964	-1.5829e-4	0.4198	ENSG00000171812	ENSMUSG00000056174
27095	1	36600670	36631654	10	2	672033	1.521	-1.5829e-4	1.5212	ENSG00000054116	ENSMUSG00000028847
55700	1	36611751	36647950	11	2	668503	2.1082	-1.5829e-4	2.1084	ENSG00000116871	ENSMUSG00000028849
9967	1	36680017	36772458	16	2	687793	-0.20008	-1.5829e-4	-0.19992	ENSG00000054118	ENSMUSG00000043962
79729	1	36761889	36795044	6	2	677992	-0.35102	-1.5829e-4	-0.35086	ENSG00000214193	ENSMUSG00000073758
55194	1	36786131	36800567	3	2	665878	-0.2952	-1.5829e-4	-0.29504	ENSG00000142694	ENSMUSG00000050212
83931	1	36803725	36861525	26	6	686371	-1.3828	-1.5829e-4	-1.3826	ENSG00000196182	ENSMUSG00000042608
84967	1	36857531	36873493	19	3	679342	-1.6883	-1.5829e-4	-1.6882	ENSG00000181817	ENSMUSG00000050188
127700	1	36882007	36926086	48	5	685308	-1.3117	-1.5829e-4	-1.3115	ENSG00000116885	ENSMUSG00000042616
64960	1	36919862	36940040	32	7	669438	-1.0175	-1.5829e-4	-1.0174	ENSG00000116898	ENSMUSG00000028861
1441	1	36930144	36958915	26	9	665967	-0.76834	-1.5829e-4	-0.76818	ENSG00000119535	ENSMUSG00000028859
2899	1	37259628	37509844	175	23	677485	-1.5363	-1.5829e-4	-1.5362	ENSG00000163873	ENSMUSG00000001985
80149	1	37930119	37951478	6	2	686309	0.47518	-1.5829e-4	0.47534	ENSG00000163874	ENSMUSG00000042677
64769	1	37954061	37990420	18	5	676637	-0.18171	-1.5829e-4	-0.18155	ENSG00000163875	ENSMUSG00000028863
79753	1	37998550	38029945	14	4	681715	1.1625	-1.5829e-4	1.1626	ENSG00000163877	ENSMUSG00000050213
7802	1	38012520	38033958	14	4	693762	1.5127	-1.5829e-4	1.5129	ENSG00000163879	ENSMUSG00000042707
29889	1	38030913	38071586	19	5	689077	0.98309	-1.5829e-4	0.98324	ENSG00000134697	ENSMUSG00000028869
284654	1	38075321	38110595	17	6	680697	1.2669	-1.5829e-4	1.267	ENSG00000169218	ENSMUSG00000028871
54955	1	38145742	38168007	25	3	673541	-0.59822	-1.5829e-4	-0.59806	ENSG00000116922	NA
55143	1	38148073	38176891	35	5	674037	-0.64047	-1.5829e-4	-0.64031	ENSG00000134690	ENSMUSG00000028873
284656	1	38180146	38240824	70	10	685023	-0.8148	-1.5829e-4	-0.81465	ENSG00000183317	NA
149175	1	38249721	38268778	7	2	695242	-1.6279	-1.5829e-4	-1.6278	ENSG00000185090	ENSMUSG00000042763
127687	1	38263473	38276626	4	1	686210	-1.8099	-1.5829e-4	-1.8098	ENSG00000197982	ENSMUSG00000078570
79693	1	38267114	38283865	3	1	684228	-1.5717	-1.5829e-4	-1.5716	ENSG00000196449	ENSMUSG00000028889
4520	1	38273739	38335292	2	1	691977	-1.2519	-1.5829e-4	-1.2518	ENSG00000188786	ENSMUSG00000028890
3633	1	38324869	38422729	10	3	698623	-3.1212	-1.5829e-4	-3.1211	ENSG00000204084	ENSMUSG00000028894
10946	1	38421147	38466019	20	3	686632	-2.3221	-1.5829e-4	-2.322	ENSG00000183431	ENSMUSG00000028902
2275	1	38460939	38481199	4	2	672331	-1.8336	-1.5829e-4	-1.8335	ENSG00000183386	ENSMUSG00000032643
51118	1	38468384	38491997	5	2	707659	-0.726	-1.5829e-4	-0.72584	ENSG00000183520	ENSMUSG00000028907
5453	1	38508023	38522450	7	3	691641	0.010967	-1.5829e-4	0.011125	ENSG00000185668	ENSMUSG00000090125
64121	1	39302369	39335495	20	5	683899	0.78104	-1.5829e-4	0.7812	ENSG00000116954	ENSMUSG00000028646
26292	1	39326662	39349050	19	4	692781	0.28645	-1.5829e-4	0.28661	ENSG00000214114	ENSMUSG00000028647
81025	1	39338239	39357298	30	3	683087	-0.51657	-1.5829e-4	-0.51641	ENSG00000131233	ENSMUSG00000050953
54933	1	39349114	39417456	55	11	678339	-0.093078	-1.5829e-4	-0.092919	ENSG00000158315	ENSMUSG00000043333
79647	1	39446916	39473237	16	3	682427	3.4691	-1.5829e-4	3.4692	ENSG00000174574	ENSMUSG00000023075
